ANO;UF;Município;IDHM;IDHM_E;IDHM_L;IDHM_R
1991;31;Careaçu;0,460;0,230;0,744;0,568
1991;31;Carlos Chagas;0,393;0,178;0,636;0,537
1991;31;Carmésia;0,371;0,156;0,684;0,478
1991;31;Carmo da Cachoeira;0,411;0,179;0,684;0,565
1991;31;Carmo da Mata;0,460;0,264;0,680;0,542
1991;31;Carmo de Minas;0,415;0,175;0,719;0,570
1991;31;Carmo do Cajuru;0,428;0,197;0,731;0,546
1991;31;Carmo do Paranaíba;0,505;0,289;0,744;0,600
1991;31;Carmo do Rio Claro;0,448;0,226;0,720;0,551
1991;31;Carmópolis de Minas;0,396;0,165;0,721;0,521
1991;31;Carneirinho;0,409;0,160;0,700;0,613
1991;31;Carrancas;0,426;0,203;0,697;0,546
1991;31;Carvalhópolis;0,450;0,244;0,710;0,527
1991;31;Carvalhos;0,414;0,191;0,715;0,518
1991;31;Casa Grande;0,401;0,226;0,652;0,437
1991;31;Cascalho Rico;0,445;0,206;0,727;0,587
1991;31;Cássia;0,494;0,261;0,734;0,628
1991;31;Conceição da Barra de Minas;0,387;0,202;0,653;0,438
1991;31;Cataguases;0,534;0,338;0,748;0,601
1991;31;Catas Altas;0,423;0,187;0,717;0,564
1991;31;Catas Altas da Noruega;0,315;0,118;0,652;0,406
1991;31;Catuji;0,211;0,039;0,598;0,400
1991;31;Catuti;0,205;0,038;0,628;0,362
1991;31;Caxambu;0,538;0,348;0,738;0,608
1991;31;Cedro do Abaeté;0,413;0,194;0,717;0,505
1991;31;Central de Minas;0,418;0,217;0,669;0,502
1991;31;Centralina;0,512;0,350;0,675;0,569
1991;31;Chácara;0,429;0,191;0,695;0,594
1991;31;Chalé;0,383;0,169;0,678;0,490
1991;31;Chapada do Norte;0,264;0,057;0,698;0,461
1991;31;Chapada Gaúcha;0,208;0,030;0,682;0,438
1991;31;Chiador;0,456;0,269;0,718;0,490
1991;31;Cipotânea;0,313;0,123;0,630;0,394
1991;31;Claraval;0,412;0,173;0,684;0,590
1991;31;Claro dos Poções;0,318;0,111;0,652;0,444
1991;31;Cláudio;0,431;0,212;0,673;0,562
1991;31;Coimbra;0,413;0,198;0,697;0,511
1991;31;Coluna;0,311;0,108;0,599;0,463
1991;31;Comendador Gomes;0,413;0,152;0,725;0,640
1991;31;Comercinho;0,259;0,073;0,606;0,395
1991;31;Conceição da Aparecida;0,447;0,228;0,710;0,553
1991;31;Conceição das Pedras;0,403;0,155;0,721;0,584
1991;31;Conceição das Alagoas;0,486;0,251;0,719;0,637
1991;31;Conceição de Ipanema;0,367;0,147;0,649;0,517
1991;31;Conceição do Mato Dentro;0,318;0,099;0,676;0,481
1991;31;Conceição do Pará;0,473;0,270;0,703;0,559
1991;31;Conceição do Rio Verde;0,432;0,204;0,719;0,550
1991;31;Conceição dos Ouros;0,459;0,241;0,736;0,545
1991;31;Cônego Marinho;0,306;0,111;0,664;0,390
1991;31;Confins;0,464;0,265;0,702;0,538
1991;31;Congonhal;0,473;0,244;0,719;0,605
1991;31;Congonhas;0,495;0,290;0,685;0,611
1991;31;Congonhas do Norte;0,294;0,084;0,664;0,454
1991;31;Conquista;0,454;0,235;0,719;0,555
1991;31;Conselheiro Lafaiete;0,537;0,338;0,747;0,612
1991;31;Conselheiro Pena;0,411;0,199;0,664;0,527
1991;31;Consolação;0,385;0,172;0,668;0,495
1991;31;Contagem;0,512;0,309;0,688;0,631
1991;31;Coqueiral;0,456;0,237;0,724;0,553
1991;31;Coração de Jesus;0,328;0,120;0,652;0,451
1991;31;Cordisburgo;0,415;0,198;0,694;0,521
1991;31;Cordislândia;0,455;0,234;0,721;0,559
1991;31;Corinto;0,452;0,241;0,664;0,578
1991;31;Coroaci;0,338;0,144;0,618;0,433
1991;31;Coromandel;0,488;0,266;0,728;0,599
1991;31;Coronel Fabriciano;0,503;0,292;0,706;0,617
1991;31;Coronel Murta;0,334;0,138;0,619;0,435
1991;31;Coronel Pacheco;0,436;0,237;0,664;0,526
1991;31;Coronel Xavier Chaves;0,342;0,117;0,715;0,477
1991;31;Córrego Danta;0,424;0,192;0,690;0,577
1991;31;Córrego do Bom Jesus;0,390;0,165;0,659;0,544
1991;31;Córrego Fundo;0,373;0,141;0,687;0,535
1991;31;Córrego Novo;0,340;0,125;0,695;0,454
1991;31;Couto de Magalhães de Minas;0,404;0,194;0,622;0,546
1991;31;Crisólita;0,279;0,083;0,606;0,434
1991;31;Cristais;0,384;0,135;0,749;0,562
1991;31;Cristália;0,280;0,077;0,674;0,424
1991;31;Cristiano Otoni;0,442;0,235;0,714;0,513
1991;31;Cristina;0,396;0,161;0,668;0,576
1991;31;Crucilândia;0,378;0,126;0,673;0,638
1991;31;Cruzeiro da Fortaleza;0,521;0,314;0,759;0,593
1991;31;Cruzília;0,447;0,230;0,688;0,566
1991;31;Cuparaque;0,399;0,176;0,701;0,514
1991;31;Curral de Dentro;0,286;0,090;0,563;0,464
1991;31;Curvelo;0,460;0,243;0,692;0,580
1991;31;Datas;0,356;0,136;0,668;0,495
1991;31;Delfim Moreira;0,384;0,146;0,690;0,561
1991;31;Delfinópolis;0,356;0,114;0,704;0,560
1991;31;Delta;0,424;0,181;0,719;0,587
1991;31;Descoberto;0,399;0,180;0,704;0,503
1991;31;Desterro de Entre Rios;0,329;0,120;0,689;0,431
1991;31;Desterro do Melo;0,359;0,138;0,689;0,487
1991;31;Diamantina;0,453;0,238;0,686;0,568
1991;31;Diogo de Vasconcelos;0,293;0,082;0,654;0,467
1991;31;Dionísio;0,406;0,210;0,644;0,496
1991;31;Divinésia;0,363;0,158;0,659;0,458
1991;31;Divino;0,318;0,096;0,628;0,531
1991;31;Divino das Laranjeiras;0,400;0,203;0,663;0,477
1991;31;Divinolândia de Minas;0,348;0,145;0,654;0,445
1991;31;Divinópolis;0,535;0,314;0,765;0,636
1991;31;Divisa Alegre;0,305;0,113;0,578;0,435
1991;31;Divisa Nova;0,431;0,181;0,710;0,622
1991;31;Divisópolis;0,247;0,056;0,625;0,430
1991;31;Dom Bosco;0,342;0,107;0,697;0,536
1991;31;Dom Cavati;0,440;0,217;0,687;0,571
1991;31;Dom Joaquim;0,354;0,156;0,629;0,454
1991;31;Dom Silvério;0,423;0,221;0,684;0,500
1991;31;Dom Viçoso;0,387;0,164;0,671;0,526
1991;31;Dona Eusébia;0,448;0,257;0,666;0,527
1991;31;Dores de Campos;0,468;0,269;0,702;0,542
1991;31;Dores de Guanhães;0,302;0,089;0,660;0,469
1991;31;Dores do Indaiá;0,518;0,305;0,711;0,641
1991;31;Dores do Turvo;0,367;0,154;0,690;0,467
1991;31;Doresópolis;0,482;0,295;0,727;0,523
1991;31;Douradoquara;0,438;0,200;0,728;0,578
1991;31;Durandé;0,318;0,114;0,659;0,428
1991;31;Elói Mendes;0,488;0,260;0,717;0,623
1991;31;Engenheiro Caldas;0,416;0,210;0,651;0,527
1991;31;Engenheiro Navarro;0,365;0,145;0,688;0,486
1991;31;Entre Folhas;0,331;0,122;0,695;0,427
1991;31;Entre Rios de Minas;0,386;0,162;0,706;0,504
1991;31;Ervália;0,375;0,167;0,662;0,476
1991;31;Esmeraldas;0,380;0,152;0,677;0,534
1991;31;Espera Feliz;0,408;0,191;0,659;0,540
1991;31;Espinosa;0,350;0,140;0,649;0,470
1991;31;Espírito Santo do Dourado;0,443;0,218;0,718;0,554
1991;31;Estiva;0,423;0,173;0,744;0,588
1991;31;Estrela Dalva;0,381;0,136;0,687;0,592
1991;31;Estrela do Indaiá;0,472;0,250;0,697;0,603
1991;31;Estrela do Sul;0,442;0,212;0,728;0,561
1991;31;Eugenópolis;0,405;0,184;0,690;0,522
1991;31;Ewbank da Câmara;0,413;0,200;0,665;0,531
1991;31;Extrema;0,475;0,241;0,700;0,636
1991;31;Fama;0,483;0,258;0,710;0,615
1991;31;Faria Lemos;0,415;0,202;0,683;0,518
1991;31;Felício dos Santos;0,272;0,083;0,668;0,364
1991;31;São Gonçalo do Rio Preto;0,367;0,173;0,637;0,448
1991;31;Felisburgo;0,344;0,134;0,650;0,467
1991;31;Felixlândia;0,406;0,176;0,673;0,565
1991;31;Fernandes Tourinho;0,339;0,146;0,636;0,419
1991;31;Ferros;0,325;0,098;0,689;0,509
1991;31;Fervedouro;0,230;0,041;0,683;0,437
1991;31;Florestal;0,441;0,190;0,732;0,615
1991;31;Formiga;0,482;0,251;0,744;0,599
1991;31;Formoso;0,333;0,107;0,659;0,526
1991;31;Fortaleza de Minas;0,422;0,182;0,734;0,561
1991;31;Fortuna de Minas;0,399;0,182;0,659;0,528
1991;31;Francisco Badaró;0,260;0,069;0,666;0,384
1991;31;Francisco Dumont;0,332;0,121;0,603;0,502
1991;31;Francisco Sá;0,358;0,148;0,652;0,476
1991;31;Franciscópolis;0,203;0,032;0,606;0,430
1991;31;Frei Gaspar;0,242;0,061;0,624;0,371
1991;31;Frei Inocêncio;0,426;0,229;0,618;0,548
1991;31;Frei Lagonegro;0,186;0,028;0,587;0,390
1991;31;Fronteira;0,492;0,247;0,750;0,644
1991;31;Fronteira dos Vales;0,328;0,135;0,613;0,425
1991;31;Fruta de Leite;0,179;0,025;0,633;0,361
1991;31;Frutal;0,516;0,280;0,754;0,650
1991;31;Funilândia;0,414;0,185;0,660;0,580
1991;31;Galiléia;0,370;0,157;0,618;0,522
1991;31;Gameleiras;0,293;0,101;0,612;0,407
1991;31;Glaucilândia;0,340;0,134;0,652;0,451
1991;31;Goiabeira;0,342;0,145;0,592;0,468
1991;31;Goianá;0,424;0,221;0,667;0,516
1991;31;Gonçalves;0,399;0,155;0,717;0,572
1991;31;Gonzaga;0,285;0,086;0,606;0,446
1991;31;Gouveia;0,405;0,188;0,686;0,517
1991;31;Governador Valadares;0,508;0,294;0,701;0,637
1991;31;Grão Mogol;0,323;0,095;0,716;0,496
1991;31;Grupiara;0,505;0,312;0,728;0,567
1991;31;Guanhães;0,391;0,172;0,657;0,528
1991;31;Guapé;0,394;0,158;0,717;0,540
1991;31;Guaraciaba;0,285;0,087;0,617;0,433
1991;31;Guaraciama;0,314;0,109;0,688;0,411
1991;31;Guaranésia;0,447;0,209;0,733;0,584
1991;31;Guarani;0,447;0,223;0,715;0,562
1991;31;Guarará;0,456;0,259;0,664;0,550
1991;31;Guarda-Mor;0,415;0,172;0,680;0,612
1991;31;Guaxupé;0,532;0,307;0,758;0,647
1991;31;Guidoval;0,423;0,214;0,665;0,531
1991;31;Guimarânia;0,521;0,317;0,744;0,599
1991;31;Guiricema;0,359;0,132;0,714;0,492
1991;31;Gurinhatã;0,398;0,155;0,729;0,559
1991;31;Heliodora;0,389;0,160;0,698;0,528
1991;31;Iapu;0,341;0,109;0,712;0,513
1991;31;Ibertioga;0,363;0,124;0,708;0,547
1991;31;Ibiá;0,513;0,313;0,721;0,597
1991;31;Ibiaí;0,296;0,083;0,695;0,451
1991;31;Ibiracatu;0,292;0,091;0,621;0,440
1991;31;Ibiraci;0,440;0,196;0,706;0,614
1991;31;Ibirité;0,390;0,164;0,676;0,536
1991;31;Ibitiúra de Minas;0,432;0,184;0,731;0,598
1991;31;Ibituruna;0,486;0,299;0,680;0,564
1991;31;Icaraí de Minas;0,277;0,071;0,682;0,441
1991;31;Igarapé;0,399;0,153;0,721;0,577
1991;31;Igaratinga;0,412;0,172;0,698;0,583
1991;31;Iguatama;0,453;0,230;0,690;0,585
1991;31;Ijaci;0,418;0,213;0,709;0,485
1991;31;Ilicínea;0,398;0,163;0,714;0,542
1991;31;Imbé de Minas;0,240;0,051;0,616;0,441
1991;31;Inconfidentes;0,413;0,164;0,706;0,607
1991;31;Indaiabira;0,246;0,054;0,612;0,449
1991;31;Indianópolis;0,404;0,160;0,714;0,579
1991;31;Ingaí;0,415;0,174;0,711;0,576
1991;31;Inhapim;0,391;0,168;0,712;0,501
1991;31;Inhaúma;0,425;0,213;0,664;0,541
1991;31;Inimutaba;0,407;0,207;0,618;0,526
1991;31;Ipaba;0,307;0,096;0,670;0,449
1991;31;Ipanema;0,407;0,189;0,664;0,537
1991;31;Ipatinga;0,519;0,312;0,706;0,636
1991;31;Ipiaçu;0,489;0,293;0,724;0,550
1991;31;Ipuiúna;0,450;0,181;0,718;0,703
1991;31;Iraí de Minas;0,476;0,242;0,685;0,652
1991;31;Itabira;0,505;0,289;0,712;0,627
1991;31;Itabirinha;0,363;0,142;0,664;0,509
1991;31;Itabirito;0,490;0,266;0,722;0,612
1991;31;Itacambira;0,282;0,087;0,674;0,384
1991;31;Itacarambi;0,336;0,137;0,612;0,452
1991;31;Itaguara;0,415;0,186;0,673;0,571
1991;31;Itaipé;0,259;0,064;0,651;0,415
1991;31;Itajubá;0,575;0,389;0,744;0,656
1991;31;Itamarandiba;0,301;0,092;0,614;0,482
1991;31;Itamarati de Minas;0,433;0,220;0,706;0,523
1991;31;Itambacuri;0,365;0,155;0,602;0,520
1991;31;Itambé do Mato Dentro;0,359;0,139;0,676;0,493
1991;31;Itamogi;0,446;0,208;0,731;0,582
1991;31;Itamonte;0,442;0,216;0,737;0,542
1991;31;Itanhandu;0,512;0,303;0,694;0,640
1991;31;Itanhomi;0,375;0,160;0,652;0,504
1991;31;Itaobim;0,369;0,159;0,679;0,464
1991;31;Itapagipe;0,476;0,239;0,725;0,623
1991;31;Itapecerica;0,476;0,274;0,702;0,562
1991;31;Itapeva;0,442;0,185;0,744;0,629
1991;31;Itatiaiuçu;0,373;0,142;0,673;0,541
1991;31;Itaú de Minas;0,550;0,384;0,697;0,621
1991;31;Itaúna;0,538;0,328;0,752;0,633
1991;31;Itaverava;0,307;0,083;0,714;0,486
1991;31;Itinga;0,276;0,083;0,616;0,411
1991;31;Itueta;0,346;0,133;0,649;0,481
1991;31;Ituiutaba;0,535;0,309;0,755;0,656
1991;31;Itumirim;0,450;0,241;0,711;0,532
1991;31;Iturama;0,490;0,251;0,730;0,642
1991;31;Itutinga;0,411;0,180;0,697;0,552
1991;31;Jaboticatubas;0,374;0,144;0,673;0,539
1991;31;Jacinto;0,323;0,121;0,625;0,447
1991;31;Jacuí;0,386;0,157;0,688;0,532
1991;31;Jacutinga;0,514;0,286;0,765;0,620
1991;31;Jaguaraçu;0,426;0,214;0,706;0,512
1991;31;Jaíba;0,288;0,087;0,612;0,450
1991;31;Jampruca;0,342;0,141;0,575;0,494
1991;31;Janaúba;0,429;0,218;0,684;0,530
1991;31;Januária;0,391;0,180;0,652;0,509
1991;31;Japaraíba;0,386;0,170;0,653;0,519
1991;31;Japonvar;0,224;0,047;0,645;0,373
1991;31;Jeceaba;0,345;0,126;0,673;0,485
1991;31;Jenipapo de Minas;0,272;0,084;0,585;0,411
1991;31;Jequeri;0,323;0,111;0,654;0,463
1991;31;Jequitaí;0,351;0,129;0,695;0,484
1991;31;Jequitibá;0,337;0,116;0,707;0,467
1991;31;Jequitinhonha;0,350;0,131;0,682;0,481
1991;31;Jesuânia;0,375;0,142;0,719;0,515
1991;31;Joaíma;0,294;0,082;0,603;0,512
1991;31;Joanésia;0,313;0,106;0,675;0,430
1991;31;João Monlevade;0,548;0,374;0,722;0,610
1991;31;João Pinheiro;0,419;0,192;0,680;0,564
1991;31;Joaquim Felício;0,326;0,117;0,636;0,464
1991;31;Jordânia;0,372;0,158;0,637;0,510
1991;31;José Gonçalves de Minas;0,233;0,048;0,605;0,438
1991;31;José Raydan;0,285;0,091;0,606;0,419
1991;31;Josenópolis;0,221;0,039;0,651;0,424
1991;31;Nova União;0,376;0,171;0,646;0,480
1991;31;Juatuba;0,397;0,180;0,651;0,534
1991;31;Juiz de Fora;0,594;0,420;0,717;0,696
1991;31;Juramento;0,372;0,182;0,613;0,463
1991;31;Juruaia;0,371;0,130;0,741;0,530
1991;31;Juvenília;0,260;0,075;0,589;0,396
1991;31;Ladainha;0,244;0,062;0,598;0,391
1991;31;Lagamar;0,433;0,221;0,680;0,542
1991;31;Lagoa da Prata;0,479;0,283;0,675;0,574
1991;31;Lagoa dos Patos;0,329;0,115;0,610;0,509
1991;31;Lagoa Dourada;0,354;0,120;0,715;0,515
1991;31;Lagoa Formosa;0,438;0,196;0,744;0,578
1991;31;Lagoa Grande;0,333;0,114;0,663;0,487
1991;31;Lagoa Santa;0,511;0,297;0,710;0,632
1991;31;Lajinha;0,382;0,155;0,678;0,529
1991;31;Lambari;0,458;0,233;0,719;0,575
1991;31;Lamim;0,352;0,156;0,643;0,433
1991;31;Laranjal;0,468;0,272;0,737;0,511
1991;31;Lassance;0,367;0,141;0,695;0,503
1991;31;Lavras;0,545;0,355;0,709;0,642
1991;31;Leandro Ferreira;0,413;0,182;0,697;0,555
1991;31;Leme do Prado;0,351;0,133;0,666;0,487
1991;31;Leopoldina;0,489;0,283;0,706;0,584
1991;31;Liberdade;0,397;0,157;0,721;0,553
1991;31;Lima Duarte;0,434;0,205;0,718;0,554
1991;31;Limeira do Oeste;0,347;0,117;0,700;0,512
1991;31;Lontra;0,266;0,069;0,651;0,421
1991;31;Luisburgo;0,282;0,071;0,621;0,507
1991;31;Luislândia;0,237;0,058;0,652;0,354
1991;31;Luminárias;0,371;0,137;0,711;0,523
1991;31;Luz;0,511;0,279;0,711;0,674
1991;31;Machacalis;0,376;0,186;0,585;0,490
1991;31;Machado;0,482;0,251;0,710;0,627
1991;31;Madre de Deus de Minas;0,452;0,263;0,659;0,533
1991;31;Malacacheta;0,321;0,117;0,630;0,447
1991;31;Mamonas;0,241;0,057;0,628;0,393
1991;31;Manga;0,364;0,139;0,612;0,565
1991;31;Manhuaçu;0,447;0,215;0,706;0,589
1991;31;Manhumirim;0,470;0,263;0,678;0,581
1991;31;Mantena;0,421;0,205;0,670;0,545
1991;31;Maravilhas;0,444;0,211;0,684;0,606
1991;31;Mar de Espanha;0,475;0,281;0,687;0,556
1991;31;Maria da Fé;0,398;0,172;0,651;0,565
1991;31;Mariana;0,493;0,279;0,722;0,596
1991;31;Marilac;0,351;0,161;0,588;0,456
1991;31;Mário Campos;0,355;0,129;0,657;0,527
1991;31;Maripá de Minas;0,468;0,279;0,664;0,555
1991;31;Marliéria;0,415;0,221;0,687;0,470
1991;31;Marmelópolis;0,342;0,128;0,651;0,480
1991;31;Martinho Campos;0,415;0,183;0,702;0,557
1991;31;Martins Soares;0,373;0,142;0,720;0,508
1991;31;Mata Verde;0,237;0,056;0,553;0,428
1991;31;Materlândia;0,349;0,149;0,588;0,485
1991;31;Mateus Leme;0,464;0,264;0,654;0,577
1991;31;Matias Barbosa;0,482;0,263;0,710;0,599
1991;31;Matias Cardoso;0,242;0,057;0,612;0,407
1991;31;Matipó;0,358;0,144;0,618;0,517
1991;31;Mato Verde;0,351;0,138;0,649;0,481
1991;31;Matozinhos;0,480;0,272;0,726;0,560
1991;31;Matutina;0,481;0,255;0,710;0,614
1991;31;Medeiros;0,466;0,219;0,727;0,634
1991;31;Medina;0,326;0,117;0,625;0,473
1991;31;Mendes Pimentel;0,348;0,125;0,676;0,497
1991;31;Mercês;0,374;0,158;0,665;0,497
1991;31;Mesquita;0,320;0,110;0,622;0,480
1991;31;Minas Novas;0,282;0,081;0,666;0,417
1991;31;Minduri;0,411;0,196;0,688;0,514
1991;31;Mirabela;0,363;0,149;0,651;0,494
1991;31;Miradouro;0,332;0,114;0,659;0,486
1991;31;Miraí;0,418;0,194;0,683;0,552
1991;31;Miravânia;0,205;0,035;0,682;0,360
1991;31;Moeda;0,379;0,161;0,673;0,503
1991;31;Moema;0,516;0,359;0,676;0,567
1991;31;Monjolos;0,351;0,140;0,618;0,499
1991;31;Monsenhor Paulo;0,475;0,253;0,699;0,607
1991;31;Montalvânia;0,361;0,143;0,612;0,536
1991;31;Monte Alegre de Minas;0,459;0,215;0,714;0,630
1991;31;Monte Azul;0,354;0,158;0,630;0,446
1991;31;Monte Belo;0,399;0,177;0,654;0,550
1991;31;Monte Carmelo;0,480;0,241;0,727;0,631
1991;31;Monte Formoso;0,174;0,025;0,589;0,355
1991;31;Monte Santo de Minas;0,488;0,283;0,698;0,589
1991;31;Montes Claros;0,514;0,307;0,741;0,597
1991;31;Monte Sião;0,436;0,179;0,747;0,618
1991;31;Montezuma;0,257;0,071;0,612;0,391
1991;31;Morada Nova de Minas;0,409;0,171;0,717;0,558
1991;31;Morro da Garça;0,313;0,110;0,603;0,464
1991;31;Morro do Pilar;0,341;0,126;0,629;0,502
1991;31;Munhoz;0,431;0,197;0,717;0,565
1991;31;Muriaé;0,505;0,288;0,729;0,613
1991;31;Mutum;0,356;0,146;0,649;0,475
1991;31;Muzambinho;0,493;0,262;0,758;0,603
1991;31;Nacip Raydan;0,338;0,126;0,652;0,470
1991;31;Nanuque;0,451;0,234;0,692;0,566
1991;31;Naque;0,348;0,129;0,621;0,527
1991;31;Natalândia;0,408;0,184;0,697;0,530
1991;31;Natércia;0,443;0,218;0,743;0,537
1991;31;Nazareno;0,408;0,206;0,659;0,501
1991;31;Nepomuceno;0,402;0,158;0,688;0,597
1991;31;Ninheira;0,198;0,028;0,648;0,427
1991;31;Nova Belém;0,222;0,050;0,575;0,382
1991;31;Nova Era;0,486;0,266;0,702;0,615
1991;31;Nova Lima;0,523;0,308;0,707;0,657
1991;31;Nova Módica;0,385;0,186;0,636;0,483
1991;31;Nova Ponte;0,488;0,255;0,712;0,639
1991;31;Nova Porteirinha;0,327;0,120;0,671;0,435
1991;31;Nova Resende;0,394;0,158;0,654;0,593
1991;31;Nova Serrana;0,436;0,176;0,765;0,616
1991;31;Novo Cruzeiro;0,235;0,052;0,616;0,403
1991;31;Novo Oriente de Minas;0,232;0,048;0,560;0,463
1991;31;Novorizonte;0,231;0,047;0,612;0,430
1991;31;Olaria;0,315;0,094;0,665;0,499
1991;31;Olhos-d'Água;0,276;0,071;0,674;0,438
1991;31;Olímpio Noronha;0,447;0,218;0,695;0,590
1991;31;Oliveira;0,464;0,239;0,732;0,572
1991;31;Oliveira Fortes;0,326;0,101;0,689;0,498
1991;31;Onça de Pitangui;0,327;0,093;0,717;0,522
1991;31;Oratórios;0,381;0,167;0,657;0,504
1991;31;Orizânia;0,289;0,082;0,628;0,469
1991;31;Ouro Branco;0,564;0,385;0,709;0,657
1991;31;Ouro Fino;0,471;0,231;0,749;0,605
1991;31;Ouro Preto;0,491;0,283;0,688;0,607
1991;31;Ouro Verde de Minas;0,253;0,067;0,606;0,400
1991;31;Padre Carvalho;0,257;0,052;0,674;0,484
1991;31;Padre Paraíso;0,266;0,064;0,645;0,457
1991;31;Paineiras;0,405;0,171;0,717;0,541
1991;31;Pains;0,464;0,230;0,727;0,596
1991;31;Pai Pedro;0,196;0,036;0,578;0,362
1991;31;Paiva;0,446;0,252;0,695;0,507
1991;31;Palma;0,437;0,221;0,702;0,539
1991;31;Palmópolis;0,296;0,107;0,606;0,399
1991;31;Papagaios;0,435;0,197;0,676;0,616
1991;31;Paracatu;0,458;0,236;0,686;0,594
1991;31;Pará de Minas;0,487;0,252;0,740;0,621
1991;31;Paraguaçu;0,462;0,238;0,721;0,576
1991;31;Paraisópolis;0,486;0,262;0,744;0,589
1991;31;Paraopeba;0,446;0,230;0,688;0,562
1991;31;Passabém;0,393;0,194;0,676;0,462
1991;31;Passa Quatro;0,484;0,283;0,706;0,569
1991;31;Passa Tempo;0,411;0,171;0,721;0,565
1991;31;Passa-Vinte;0,388;0,164;0,710;0,500
1991;31;Passos;0,520;0,303;0,711;0,653
1991;31;Patis;0,256;0,067;0,585;0,429
1991;31;Patos de Minas;0,525;0,315;0,717;0,641
1991;31;Patrocínio;0,490;0,266;0,728;0,608
1991;31;Patrocínio do Muriaé;0,473;0,272;0,697;0,559
1991;31;Paula Cândido;0,386;0,183;0,657;0,478
1991;31;Paulistas;0,324;0,106;0,693;0,465
1991;31;Pavão;0,295;0,080;0,682;0,471
1991;31;Peçanha;0,327;0,123;0,604;0,470
1991;31;Pedra Azul;0,364;0,156;0,625;0,493
1991;31;Pedra Bonita;0,264;0,071;0,678;0,384
1991;31;Pedra do Anta;0,307;0,101;0,618;0,462
1991;31;Pedra do Indaiá;0,391;0,148;0,727;0,557
1991;31;Pedra Dourada;0,386;0,165;0,678;0,514
1991;31;Pedralva;0,397;0,161;0,698;0,555
1991;31;Pedras de Maria da Cruz;0,270;0,077;0,646;0,395
1991;31;Pedrinópolis;0,466;0,240;0,744;0,565
1991;31;Pedro Leopoldo;0,536;0,326;0,758;0,624
1991;31;Pedro Teixeira;0,342;0,137;0,627;0,464
1991;31;Pequeri;0,506;0,319;0,678;0,599
1991;31;Pequi;0,475;0,245;0,710;0,615
1991;31;Perdigão;0,474;0,254;0,731;0,574
1991;31;Perdizes;0,437;0,174;0,751;0,639
1991;31;Perdões;0,497;0,293;0,731;0,572
1991;31;Periquito;0,306;0,093;0,654;0,470
1991;31;Pescador;0,375;0,175;0,636;0,475
1991;31;Piau;0,377;0,138;0,718;0,539
1991;31;Piedade de Caratinga;0,274;0,070;0,652;0,450
1991;31;Piedade de Ponte Nova;0,341;0,112;0,636;0,556
1991;31;Piedade do Rio Grande;0,340;0,122;0,657;0,489
1991;31;Piedade dos Gerais;0,333;0,115;0,673;0,477
1991;31;Pimenta;0,442;0,202;0,727;0,588
1991;31;Pingo-d'Água;0,366;0,162;0,695;0,435
1991;31;Pintópolis;0,207;0,035;0,612;0,414
1991;31;Piracema;0,374;0,166;0,680;0,465
1991;31;Pirajuba;0,468;0,213;0,754;0,638
1991;31;Piranga;0,315;0,107;0,679;0,429
1991;31;Piranguçu;0,402;0,170;0,690;0,552
1991;31;Piranguinho;0,449;0,252;0,690;0,521
1991;31;Pirapetinga;0,460;0,256;0,706;0,540
1991;31;Pirapora;0,466;0,244;0,695;0,595
1991;31;Piraúba;0,440;0,230;0,715;0,517
1991;31;Pitangui;0,507;0,297;0,740;0,592
1991;31;Piumhi;0,523;0,316;0,719;0,630
1991;31;Planura;0,532;0,314;0,736;0,651
1991;31;Poço Fundo;0,433;0,189;0,709;0,606
1991;31;Poços de Caldas;0,581;0,367;0,775;0,689
1991;31;Pocrane;0,354;0,142;0,698;0,446
1991;31;Pompéu;0,426;0,189;0,711;0,577
1991;31;Ponte Nova;0,487;0,283;0,675;0,605
1991;31;Ponto Chique;0,269;0,071;0,636;0,430
1991;31;Ponto dos Volantes;0,252;0,069;0,616;0,376
1991;31;Porteirinha;0,314;0,114;0,593;0,459
1991;31;Porto Firme;0,356;0,141;0,698;0,460
1991;31;Poté;0,296;0,100;0,606;0,428
1991;31;Pouso Alegre;0,577;0,369;0,767;0,677
1991;31;Pouso Alto;0,425;0,190;0,719;0,560
1991;31;Prados;0,419;0,207;0,715;0,497
1991;31;Prata;0,460;0,233;0,675;0,618
1991;31;Pratápolis;0,494;0,283;0,734;0,580
1991;31;Pratinha;0,465;0,224;0,727;0,618
1991;31;Presidente Bernardes;0,308;0,093;0,663;0,473
1991;31;Presidente Juscelino;0,296;0,090;0,618;0,464
1991;31;Presidente Kubitschek;0,369;0,160;0,666;0,472
1991;31;Presidente Olegário;0,411;0,197;0,663;0,531
1991;31;Alto Jequitibá;0,406;0,187;0,678;0,527
1991;31;Prudente de Morais;0,460;0,259;0,718;0,524
1991;31;Quartel Geral;0,378;0,156;0,667;0,518
1991;31;Queluzito;0,345;0,128;0,671;0,477
1991;31;Raposos;0,447;0,211;0,726;0,582
1991;31;Raul Soares;0,409;0,189;0,713;0,506
1991;31;Recreio;0,482;0,249;0,706;0,638
1991;31;Reduto;0,282;0,071;0,649;0,489
1991;31;Resende Costa;0,417;0,203;0,657;0,542
1991;31;Resplendor;0,398;0,168;0,710;0,530
1991;31;Ressaquinha;0,380;0,170;0,659;0,488
1991;31;Riachinho;0,305;0,087;0,695;0,468
1991;31;Riacho dos Machados;0,281;0,082;0,622;0,436
1991;31;Ribeirão das Neves;0,396;0,169;0,677;0,544
